1440,1445
1440,1498
1440,1459
1440,1440
1000,993
1000,990
1440,1460
1440,1435
1440,1460
1440,1450
1440,1450
1440,1445
1440,1445
1440,1501
1440,1501
1440,1501
1440,1365
1440,1435
1440,1471
1440,1466
1440,1450
1440,1482
1440,1409
1440,1450
1440,1435
1440,1430
1440,1445
1440,1425
1440,1445
1440,1414
1440,1400
1440,1450
1440,1430
1440,1419
1440,1445
1440,1445
1440,1445
1440,1405
1440,1409
1440,1419
1440,1440
1440,1419
1440,1460
1440,1414
1440,1477
1440,1415
1440,1425
1440,1440
1440,1502
1440,1430
1440,1455
1440,1371
1440,1430
1440,1410
1440,1430
1440,1440
1000,1000
1000,996
1000,996
1440,1410
1440,1396
1440,1415
1440,1395
1440,1420
698,689
1440,1415
1440,1391
1440,1401
1440,1410
1440,1396
1440,1400
1440,1386
686,647
1440,1386
1440,1386
1440,1410
1440,1415
1440,1410
1440,1405
1440,1415
1440,1410
1440,1415
1440,1420
1440,1409
1440,1399
1440,1466
698,668
1440,1409
1440,1409
1000,1010
1000,1000
1000,1006
1000,1013
1000,986
1000,986
1000,983
1000,1000
1000,1000
1000,1016
1000,1006
1000,1006
1000,1006
1000,1000
623,627
1000,1006
1000,996
1000,975
1000,1028
1000,1028
1000,1039
1000,1039
1000,1003
1000,1031
1000,1006
1000,1053
1000,1024
1000,1020
1000,1017
1000,1017
1000,1020
1000,1017
1000,1017
1000,1020
1000,1016
1000,1016
1000,983
1000,1016
1000,1003
1000,1003
1000,1006
1000,1030
1000,990
1000,977
1000,1000
1000,993
1000,1010
1000,1013
1000,1000
1440,1385
1000,993
1000,1017
1000,976
1000,979
1440,1458
1440,1452
300,300
300,294
300,294
600,600
419,415
225,223
1440,1449
1440,1435
1440,1435
1440,1442
1440,1438
1440,1442
1440,1452
1440,1440
1440,1428
1440,1428
1440,1431
1440,1435
1440,1438
1440,1435
1440,1447
300,299
1440,1442
1440,1440
1440,1447
1440,1457
1440,1438
600,611
600,605
600,602
300,294
600,600
595,600
600,596
599,619
1083,1088
298,300
1440,1452
600,590
600,600
1440,1454
600,595
1440,1436
600,600
1440,1450
600,600
600,680
1440,1463
300,299
299,300
1440,1453
1440,1463
1440,1413
1440,1471
1440,1440
600,598
600,600
